"ID","City","Type","Make","Model","Year","Color","Trim","CreatedAt","Days","Trips","T/D","$day","Busy30","Gross30","Gross365","Plan","Favs","Reviews","StarHost","URL","Features","Avg Market $*","Depreciation Y1*","Insurance Y*","Maintenance Y*","Avg Repairs Y*"
"2031137","Montreal, QC","VAN","Ford","Transit-350 Wagon","2020","WHITE","XL","5/15/2023","95","1","0.01","220","0","0","0","Turo Standard","12","1","false","https://turo.com/ca/en/van-rental/canada/montreal-qc/ford/transit-350-wagon/2031137","All-wheel drive, AUX input, Backup camera, Bluetooth, Keyless entry, Long-term car, Pet friendly, Snow tires or chains, USB charger, USB input","43654","4734","2273","1456","741"
"2058476","Montréal, QC","VAN","Ford","Transit-350 Wagon","2023","WHITE","XL","6/1/2023","78","4","0.05","160","0","0","0","Turo Standard","9","4","true","https://turo.com/ca/en/van-rental/canada/montreal-qc/ford/transit-350-wagon/2058476","All-wheel drive, Apple CarPlay, AUX input, Backup camera, Bluetooth, USB charger, USB input","53610","4492","1451","2164","1033"
"1747964","Montréal, QC","SUV","Chevrolet","Traverse","2012","WHITE","LS","10/17/2022","305","70","0.23","155","9","1222","9084","Turo Standard","81","41","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/chevrolet/traverse/1747964","All-wheel drive, AUX input, Long-term car, Snow tires or chains","7639","1305","1691","1479","1033"
"1984924","Montréal, QC","SUV","Hyundai","Tucson","2015","SILVER","GLS","4/13/2023","127","24","0.19","95","22","2267","2885","Turo Standard","29","20","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/hyundai/tucson/1984924","AUX input, Backup camera, Bluetooth, Heated seats, Keyless entry, Pet friendly, Snow tires or chains, Sunroof, USB charger, USB input","12469","1836","1877","1555","1033"
"2056238","Longueuil, QC","SUV","Hyundai","Tucson","2011","SILVER","GL","5/31/2023","79","5","0.06","106","11","1222","2042","Turo Standard","22","4","false","https://turo.com/ca/en/suv-rental/canada/longueuil-qc/hyundai/tucson/2056238","All-wheel drive, Bluetooth, Long-term car, Pet friendly, Snow tires or chains, USB charger, USB input","8015","","","",""
"2153408","Longueuil, QC","SUV","Hyundai","Tucson","2017","","Base","7/31/2023","18","0","0.00","110","0","0","0","Turo Standard","0","0","false","https://turo.com/ca/en/suv-rental/canada/longueuil-qc/hyundai/tucson/2153408","Backup camera, Blind spot warning, Bluetooth, Child seat, Heated seats, Snow tires or chains, USB charger, USB input","16200","2040","1972","1422","900"
"1624501","Montréal, QC","SUV","Hyundai","Tucson","2022","GRAY","Essential","7/29/2022","385","63","0.17","118","18","2480","15233","Turo Standard","115","51","true","https://turo.com/ca/en/suv-rental/canada/montreal-qc/hyundai/tucson/1624501","Android Auto, Apple CarPlay, Backup camera, Bluetooth, Child seat, Heated seats, Long-term car, Snow tires or chains, USB charger, USB input","26739","2682","2302","842","299"
"2008423","Montréal, QC","SUV","Hyundai","Tucson","2016","BLACK","Luxury","4/29/2023","111","3","0.03","124","2","264","2060","Turo Standard","10","2","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/hyundai/tucson/2008423","All-wheel drive, Android Auto, Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Keyless entry, Long-term car, Sunroof, USB charger, USB input","14354","1960","1927","1500","981"
"1694701","Les Cèdres, QC","SUV","Hyundai","Tucson","2016","GRAY","Luxury","9/9/2022","343","9","0.03","112","3","285","4611","Turo Standard","29","9","false","https://turo.com/ca/en/suv-rental/canada/les-cedres-qc/hyundai/tucson/1694701","All-wheel drive, Android Auto, AUX input, Backup camera, Blind spot warning, Bluetooth, Child seat, Convertible, GPS, Heated seats, Keyless entry, Snow tires or chains, Sunroof, USB charger, USB input","14354","1960","1927","1500","981"
"2066014","Laval, QC","SUV","Hyundai","Tucson","2018","","Base","6/6/2023","73","6","0.08","116","3","352","1324","Turo Standard","14","4","false","https://turo.com/ca/en/suv-rental/canada/laval-qc/hyundai/tucson/2066014","All-wheel drive, AUX input, Backup camera, Bluetooth, Heated seats, Keyless entry, Snow tires or chains, USB charger, USB input","17518","2009","2009","1307","797"
"2172521","Montréal, QC","SUV","Hyundai","Tucson","2017","","Base","8/13/2023","5","0","0.00","97","2","194","194","Turo Standard","3","0","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/hyundai/tucson/2172521","AUX input, Backup camera, Bluetooth, Heated seats, USB charger, USB input","16200","2040","1972","1422","900"
"2099580","Montréal, QC","SUV","Lexus","UX","2023","GRAY","UX 250h","6/28/2023","51","2","0.04","160","2","340","340","Turo Standard","13","2","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/lexus/ux/2099580","All-wheel drive, Android Auto, Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, Heated seats, Keyless entry, Sunroof, USB charger, USB input","43157","","","",""
"2165592","Montréal, QC","SUV","Lexus","UX","2020","","UX 250h","8/8/2023","10","0","0.00","137","0","0","0","Turo Standard","3","0","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/lexus/ux/2165592","All-wheel drive, Android Auto, Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, Heated seats, Keyless entry, Sunroof, USB charger, USB input","32116","3341","2207","1301","672"
"1165710","Montréal, QC","SUV","Lexus","UX","2021","SILVER","UX 250h","9/5/2021","712","44","0.06","199","2","409","2555","Turo Standard","164","35","true","https://turo.com/ca/en/suv-rental/canada/montreal-qc/lexus/ux/1165710","All-wheel drive, Android Auto, Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Keyless entry, Long-term car, Pet friendly, Snow tires or chains, Sunroof, USB charger, USB input","36473","3376","1451","2164","1033"
"1940238","Montréal, QC","CAR","Hyundai","Veloster","2014","","Turbo w/Matte Grey","3/12/2023","159","1","0.01","120","2","240","240","Turo Standard","2","1","false","https://turo.com/ca/en/car-rental/canada/montreal-qc/hyundai/veloster/1940238","Backup camera, Bluetooth, GPS, Heated seats, Keyless entry, Snow tires or chains, Sunroof, USB charger","10356","1706","1827","1553","1033"
"2173680","Montréal, QC","SUV","Hyundai","Venue","2020","","Preferred","8/14/2023","4","0","0.00","114","3","246","246","Turo Standard","0","0","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/hyundai/venue/2173680","Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, Heated seats, Keyless entry, USB charger, USB input","18458","1991","2102","1052","562"
"1486770","Laval, QC","SUV","Hyundai","Venue","2021","BLACK","Essential","5/11/2022","464","10","0.02","122","0","0","5487","Turo Standard","47","10","false","https://turo.com/ca/en/suv-rental/canada/laval-qc/hyundai/venue/1486770","All-wheel drive, Android Auto, Apple CarPlay, Backup camera, Bluetooth, GPS, Heated seats, Pet friendly, Snow tires or chains, USB charger, USB input","17014","1969","2159","889","412"
"1939973","Montréal, QC","CAR","Toyota","Venza","2013","WHITE","Base","3/12/2023","159","2","0.01","123","3","246","246","Turo Standard","6","2","false","https://turo.com/ca/en/car-rental/canada/montreal-qc/toyota/venza/1939973","Long-term car","12545","1919","1825","1628","1033"
"2118808","Montréal, QC","SUV","Toyota","Venza","2016","BLACK","","7/10/2023","39","0","0.00","118","0","0","0","Turo Standard","1","0","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/toyota/venza/2118808","Android Auto, AUX input, Backup camera, Bluetooth, Child seat, GPS, Heated seats, Keyless entry, Long-term car, Snow tires or chains, Sunroof, USB charger, USB input","19867","2340","1965","1591","1021"
"1499904","Montréal, QC","CAR","Chevrolet","Volt","2018","BLACK","Premier","5/18/2022","457","19","0.04","122","1","82","3244","Turo Standard","14","16","false","https://turo.com/ca/en/car-rental/canada/montreal-qc/chevrolet/volt/1499904","Android Auto, AUX input, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Keyless entry, Pet friendly, Snow tires or chains, Toll pass, USB charger, USB input","19716","2769","2076","1466","868"
"2037913","Laval, QC","CAR","Chevrolet","Volt","2013","","","5/19/2023","91","0","0.00","104","0","0","0","Turo Standard","3","0","false","https://turo.com/ca/en/car-rental/canada/laval-qc/chevrolet/volt/2037913","AUX input, Bluetooth, GPS, Heated seats, Snow tires or chains, Toll pass, USB charger","8340","1460","1697","1562","1033"
"1732950","Laval, QC","SUV","Jeep","Wrangler","2023","BLACK","Willys","10/6/2022","316","11","0.03","150","16","2538","4788","Turo Standard","86","6","false","https://turo.com/ca/en/suv-rental/canada/laval-qc/jeep/wrangler/1732950","","48471","3905","2429","870","299"
"2165866","Montreal, QC","SUV","Jeep","Wrangler 4xe","2024","","Sahara","8/8/2023","10","0","0.00","169","0","0","0","Turo Standard","1","0","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/jeep/wrangler-4xe/2165866","All-wheel drive, Android Auto, Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, Convertible, GPS, Heated seats, Keyless entry, Sunroof, USB charger, USB input","62256","","","",""
"1984972","Montréal, QC","SUV","Jeep","Wrangler Unlimited","2021","","Sahara","4/13/2023","127","5","0.04","149","13","1995","4277","Turo Standard","33","4","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/jeep/wrangler-unlimited/1984972","","39019","4110","2306","1237","566"
"2039401","Montréal, QC","CAR","Subaru","WRX","2021","BLUE","Sport","5/20/2023","90","11","0.12","132","7","949","2647","Turo Standard","94","11","false","https://turo.com/ca/en/car-rental/canada/montreal-qc/subaru/wrx/2039401","All-wheel drive, AUX input, Backup camera, Blind spot warning, Bluetooth, Heated seats, Keyless entry, Pet friendly, Sunroof, USB charger, USB input","34875","","","",""
"1583438","Montréal, QC","SUV","BMW","X1","2016","BLACK","xDrive28i","7/6/2022","408","16","0.04","230","6","1260","4490","Turo Standard","26","14","true","https://turo.com/ca/en/suv-rental/canada/montreal-qc/bmw/x1/1583438","All-wheel drive, AUX input, Backup camera, Bluetooth, Child seat, Heated seats, Keyless entry, Long-term car, Snow tires or chains, USB charger","18272","2360","1967","1595","1023"
"1930262","Laval, QC","SUV","BMW","X1","2015","","xDrive28i","3/5/2023","166","4","0.02","126","0","0","482","Turo Standard","10","2","false","https://turo.com/ca/en/suv-rental/canada/laval-qc/bmw/x1/1930262","All-wheel drive, AUX input, Heated seats, Keyless entry, Snow tires or chains, USB charger","13906","2087","1906","1604","1033"
"2065086","Montréal, QC","SUV","BMW","X4","2017","","xDrive28i","6/6/2023","73","3","0.04","150","0","0","2447","Turo Standard","120","2","true","https://turo.com/ca/en/suv-rental/canada/montreal-qc/bmw/x4/2065086","Android Auto, Apple CarPlay, AUX input, Backup camera, Bluetooth, GPS, Heated seats, Keyless entry, Snow tires or chains, Sunroof, USB charger, USB input","22265","2871","2043","1589","974"
"1143609","Montréal, QC","SUV","BMW","X4","2019","RED","xDrive30i","8/21/2021","727","72","0.10","204","2","442","13791","Turo Standard","337","68","true","https://turo.com/ca/en/suv-rental/canada/montreal-qc/bmw/x4/1143609","All-wheel drive, Android Auto, Apple CarPlay, AUX input, Backup camera, Bike rack, Blind spot warning, Bluetooth, Child seat, GPS, Heated seats, Keyless entry, Long-term car, Snow tires or chains, Sunroof, USB charger, USB input","35859","3857","2184","1497","825"
"2171565","Dorval, QC","SUV","BMW","X5","2012","","35i","8/12/2023","6","0","0.00","129","0","0","0","Turo Standard","0","0","false","https://turo.com/ca/en/suv-rental/canada/dorval-qc/bmw/x5/2171565","All-wheel drive, AUX input, Blind spot warning, Bluetooth, Heated seats, Pet friendly, Snow tires or chains, Sunroof, USB charger, USB input","11258","1791","1779","1628","1033"
"2177078","Montréal, QC","SUV","BMW","X5","2018","","xDrive35d","8/16/2023","2","0","0.00","170","0","0","0","Turo Standard","0","0","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/bmw/x5/2177078","All-wheel drive, Apple CarPlay, AUX input, Backup camera, Bike rack, Blind spot warning, Bluetooth, GPS, Heated seats, Keyless entry, Snow tires or chains, Sunroof, Toll pass, USB charger, USB input","31781","3719","2133","1599","927"
"2094095","Longueuil, QC","SUV","BMW","X5","2018","","xDrive35i","6/24/2023","55","0","0.00","190","0","0","0","Turo Standard","0","0","false","https://turo.com/ca/en/suv-rental/canada/longueuil-qc/bmw/x5/2094095","All-wheel drive, Android Auto, AUX input, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Sunroof, USB charger, USB input","29071","3450","2119","1566","912"
"1791094","Longueuil, QC","SUV","BMW","X5","2018","","","11/18/2022","273","1","0.00","200","8","1600","6520","Turo Standard","9","1","false","https://turo.com/ca/en/suv-rental/canada/longueuil-qc/bmw/x5/1791094","Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Snow tires or chains, USB input","29071","3450","2119","1566","912"
"2138602","Montréal, QC","CAR","Scion","xB","2011","SILVER","","7/22/2023","27","8","0.30","110","10","950","950","Turo Standard","5","6","false","https://turo.com/ca/en/car-rental/canada/montreal-qc/scion/xb/2138602","Blind spot warning, Long-term car, USB input","7710","1148","1623","1437","1033"
"2152192","Montréal, QC","SUV","Volvo","XC90","2020","BLACK","R-Design","7/31/2023","18","1","0.06","157","2","339","339","Turo Standard","26","1","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/volvo/xc90/2152192","All-wheel drive, Android Auto, Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Keyless entry, Long-term car, Sunroof, USB charger, USB input","44202","4501","2263","1433","731"
"2028926","Westmount, QC","SUV","Cadillac","XT5","2023","RED","AWD Sport","5/13/2023","97","5","0.05","150","8","1296","2677","Turo Standard","19","5","true","https://turo.com/ca/en/suv-rental/canada/westmount-qc/cadillac/xt5/2028926","","59507","5120","2480","991","299"
"1350059","Longueuil, QC","CAR","Toyota","Yaris","2012","BLUE","","2/4/2022","560","48","0.09","66","22","2126","16685","Turo Standard","50","35","false","https://turo.com/ca/en/car-rental/canada/longueuil-qc/toyota/yaris/1350059","AUX input, Bluetooth, Long-term car, USB input","9343","1471","1727","1540","1033"
"1968330","Longueuil, QC","CAR","Toyota","Yaris","2013","BLACK","LE","4/1/2023","139","27","0.19","75","19","1489","5811","Turo Standard","23","17","false","https://turo.com/ca/en/car-rental/canada/longueuil-qc/toyota/yaris/1968330","Long-term car","9181","1486","1759","1518","1033"
"749616","Longueuil, QC","CAR","Toyota","Yaris","2018","WHITE","","2/2/2020","1293","109","0.08","85","20","1973","18425","Turo Standard","102","85","false","https://turo.com/ca/en/car-rental/canada/longueuil-qc/toyota/yaris/749616","AUX input, Backup camera, Bluetooth, Heated seats, Long-term car, USB charger, USB input","15439","1785","1981","1242","768"
"1452592","Longueuil, QC","CAR","Toyota","Yaris","2012","BLACK","","4/22/2022","483","24","0.05","95","21","1748","35426","Turo Standard","23","15","false","https://turo.com/ca/en/car-rental/canada/longueuil-qc/toyota/yaris/1452592","Bluetooth, Long-term car","","1311","1692","1482","1033"
"2061013","Montréal, QC","CAR","Toyota","Yaris","2017","","","6/3/2023","76","5","0.07","99","7","693","785","Turo Standard","12","3","false","https://turo.com/ca/en/car-rental/canada/montreal-qc/toyota/yaris/2061013","Bluetooth, GPS, USB charger, USB input","13188","1731","1934","1331","859"
"2154505","Boisbriand, QC","CAR","Toyota","Yaris","2017","WHITE","LE","8/1/2023","17","0","0.00","102","0","0","0","Turo Standard","0","0","false","https://turo.com/ca/en/car-rental/canada/boisbriand-qc/toyota/yaris/2154505","Bluetooth, Snow tires or chains, USB charger, USB input","13188","1731","1934","1331","859"
"2146784","Dorval, QC","SUV","GMC","Yukon XL","2023","","Denali","7/27/2023","22","0","0.00","400","13","5200","5200","Turo Standard","5","0","true","https://turo.com/ca/en/suv-rental/canada/dorval-qc/gmc/yukon-xl/2146784","All-wheel drive, Apple CarPlay, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Keyless entry, Sunroof, USB charger, USB input","88803","5503","2540","1132","344"
"1937630","Montréal, QC","CAR","Nissan","Z","2023","","","3/10/2023","161","10","0.06","120","12","1701","3569","Turo Standard","44","8","false","https://turo.com/ca/en/car-rental/canada/montreal-qc/nissan/z/1937630","All-wheel drive, Android Auto, Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Keyless entry, Sunroof, USB charger, USB input","37159","3149","1451","2164","1033"
